,date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance,landmark
587,2012-10-10,300077.SZ,8.5115,8.6698,8.3729,8.6352,34344.29,2,60.5694527472446,41.954954115429395,97.79845001087499,64.81950458114866,56.16483229590766,51.39964655157706,296569.81300799997,0.01432508801185838,0.03438252732999825,^
588,2012-10-11,300077.SZ,8.561,8.6352,8.2739,8.2789,32777.51,3,58.91959883422119,47.60983568835999,81.5391251259436,44.629597799986016,47.30619774804149,47.363077286487965,271361.72753900004,-0.03407457512471461,0.043641063426300586,v
589,2012-10-12,300077.SZ,8.3333,8.4372,8.1007,8.3828,31913.38,4,59.093186484920736,51.43761928721357,74.40432088033505,50.07158320454663,49.82380692645878,48.591562163202035,267523.481864,0.005904948227322625,0.040141718757455855,^
590,2012-10-15,300077.SZ,8.3185,8.3234,7.9078,8.0364,31257.34,0,45.02100446326301,49.29874767923005,36.46551803132894,35.93975408158987,42.44760403504035,44.94249199689358,251196.48717600002,-0.03510278234035137,0.05171469812353784,-
591,2012-10-16,300077.SZ,8.0166,8.1255,7.8731,7.8929,27399.86,1,30.84242019654545,43.14663851833518,6.233983552965995,31.51776442079195,39.785739446069876,43.52942829801031,216264.354994,-0.015672313091512673,0.03197810690620692,v
592,2012-10-17,300077.SZ,7.9424,7.977,7.7939,7.9473,20062.49,2,26.399418388822294,37.56423180849755,4.069791549471773,35.147678880394395,41.30785737374097,44.223155833079666,159442.62677700003,0.0006165615995369656,0.023039271199023627,-
593,2012-10-18,300077.SZ,7.9869,8.1601,7.9572,8.0958,23451.49,3,29.088747244182724,34.73907028705928,17.788101158429612,44.7421538547746,45.416746982129325,46.108950273028505,189858.57274200002,0.013451419254428248,0.025062378023172464,-
594,2012-10-19,300077.SZ,8.1651,8.2492,8.0315,8.1403,21640.08,4,32.575129361174895,34.01775664509782,29.68987479332904,47.533371187353644,46.63798096520785,46.67272649552677,176156.743224,-0.0030465707652053147,0.026743486112305526,^
595,2012-10-22,300077.SZ,8.0414,8.0909,7.9127,8.0612,21274.2,0,31.88914701636645,33.30822010218736,29.051000844724626,42.91002718403192,44.698705747256,45.78432996612573,171495.58104,0.0024562099935493526,0.022105889941944065,-
596,2012-10-23,300077.SZ,8.0612,8.076,7.8731,7.888,20638.97,1,24.987788252204208,30.53474281885964,13.893879118893338,34.17572875887552,40.66012829278359,43.87611769648482,162800.19536,-0.021957403651115565,0.02572261663286011,v
597,2012-10-24,300077.SZ,7.7939,7.982,7.7296,7.8979,18192.55,2,24.586733528603446,28.552073055440907,16.656054474928524,35.08209204534505,40.992570404899205,44.01528908932727,143682.940645,0.013168057331695779,0.03195786221653865,^
598,2012-10-25,300077.SZ,7.8583,7.9572,7.7989,7.7989,17881.16,3,20.28135440584342,25.79516683890841,9.25372953971344,30.10735533806246,38.63154803361166,42.90510588600341,139453.37872399998,-0.007616458731359566,0.020297734295862308,-
599,2012-10-26,300077.SZ,7.8088,7.8088,7.4228,7.5366,29347.71,4,18.111093321223795,23.233808999680203,7.865661964310981,20.751574905862995,33.118222595205424,40.10824265720123,221181.951186,-0.03611708197330358,0.05121672902900514,-
600,2012-10-29,300077.SZ,7.5317,7.5465,7.4426,7.4673,11480.03,0,13.868996063778116,20.11220468771284,1.3825788159086727,18.890487506907633,31.80977706627357,39.400168602769405,85724.82801900001,-0.00862426847722738,0.013913998366210052,v
601,2012-10-30,300077.SZ,7.4723,7.5416,7.4475,7.4723,11269.55,1,11.242609186113455,17.15567285384638,-0.5835181493523933,19.51543898801428,32.02116863012634,39.48060632997674,84209.45846499999,0.0,0.012593177468784722,^
602,2012-10-31,300077.SZ,7.4822,7.497,7.0764,7.1952,35596.48,2,10.871607579282554,15.06098442899177,2.4928538798641213,12.903490268151089,26.966965393715654,36.666095238837,256123.79289600003,-0.03988770291305314,0.05845563709139431,v
603,2012-11-01,300077.SZ,7.1952,7.3238,7.1308,7.309,18058.19,3,14.890255225353823,15.004074694445785,14.662616287169893,25.36524613664588,31.79038888809106,38.54357634941185,131987.31071,0.015569845396087063,0.02640580106717752,-
604,2012-11-02,300077.SZ,7.2842,7.4772,7.2298,7.4277,27116.33,4,21.64152269125228,17.21655736004795,30.491453353660944,36.70132391441145,36.558092998927215,40.464487470566176,201411.964341,0.0193195740269531,0.03330775340953456,^
605,2012-11-05,300077.SZ,7.3783,7.4376,7.2496,7.2793,16214.12,0,21.89602690606455,18.77638054205348,28.135319634086684,29.890248796017445,33.37628841078876,38.87914434652229,118027.44371600001,-0.013600208811286827,0.025826659156787016,-
606,2012-11-06,300077.SZ,7.2793,7.2793,6.8389,7.0764,33450.13,1,21.67654886229215,19.74310331546637,25.54343995594371,22.9134793422714,29.541360770153887,36.82099762197734,236706.49993199998,-0.028672771465717107,0.06223503476343909,-
607,2012-11-07,300077.SZ,7.0962,7.1209,6.9725,7.017,15509.34,2,20.571938510181244,20.01938171370466,21.677052103134415,21.176980408874485,28.495698587746887,36.23502675593305,108829.03878,-0.011286874732791687,0.021148639019523963,-
608,2012-11-08,300077.SZ,6.9725,6.9923,6.7449,6.7449,19620.07,3,13.714625673454162,17.917796366954494,5.3082842864534925,14.949286201088427,24.21281016935052,33.67352555479103,132335.41014300002,-0.03374401399575973,0.03667956530119051,v
609,2012-11-09,300077.SZ,6.7152,6.8636,6.6261,6.8042,23406.64,4,15.627700567301854,17.154431100403613,12.574239501098333,21.02322014643552,26.82749929970214,34.72291403802147,159263.45988799998,0.013080156374004222,0.034904911672202436,-
610,2012-11-12,300077.SZ,6.7993,6.8933,6.735,6.8389,12299.17,0,18.563298062589023,17.624053421132082,20.441787345502902,24.79457418344802,28.404291955015466,35.34750095662072,84112.79371299999,0.005790404889675252,0.023146997324131027,^
611,2012-11-13,300077.SZ,6.8438,6.8537,6.5865,6.5964,19606.37,1,12.746027157926756,15.998044666730307,6.241992140319656,17.704566645506887,24.39634245441387,33.04200585943218,129331.459068,-0.037505305924443615,0.04050694318112908,v
612,2012-11-14,300077.SZ,6.6261,6.7003,6.5914,6.6855,11724.7,2,12.202302600625256,14.732797311361956,7.141313179151851,26.91849314026821,28.4434274490189,34.675549055287675,78385.48185000001,0.008884900157056333,0.016288983621269945,-
613,2012-11-15,300077.SZ,6.6112,6.6855,6.537,6.537,12921.18,3,8.134868400416837,12.533487674380249,-0.6623701475099857,21.99361377727662,25.920630004211517,33.264190679928475,84465.75366,-0.011350772525623415,0.022716842588343323,-
614,2012-11-16,300077.SZ,6.5321,6.7201,6.5271,6.6409,16338.98,4,10.466230621991988,11.844401990250827,7.709887885474309,32.380536745028266,30.617697666856827,35.190065437511194,108505.532282,0.016383321537743446,0.029062325889563236,-
615,2012-11-19,300077.SZ,6.73,6.8042,6.6162,6.7943,14934.99,0,21.97692572509132,15.221909901864324,35.486957371545316,45.28774758397685,37.04673796279237,37.948815787222564,101472.80255699999,0.00946381525690643,0.02767025300619633,-
616,2012-11-20,300077.SZ,6.7894,6.8389,6.735,6.8042,13152.17,1,34.506543203371265,21.650121002366635,60.219387605380525,46.08475678458656,37.45476604866673,38.1261820332486,89489.995114,0.002175127127362533,0.015269980306281333,-
617,2012-11-21,300077.SZ,6.8191,6.9725,6.7894,6.9576,26058.86,2,55.22259293935274,32.840944981362,99.9858888553342,57.575890673882476,43.630578809937724,40.859435672742045,181307.124336,0.019906289525123678,0.026316545935380086,^
618,2012-11-22,300077.SZ,6.9279,6.9279,6.6855,6.7152,19791.54,3,50.89229590658243,38.85806195643548,74.96076380687634,41.00416350185633,37.284268009991735,38.08533950294038,132904.149408,-0.03167441029306646,0.036097212294496056,-
619,2012-11-23,300077.SZ,6.7201,6.8191,6.6904,6.6904,12258.64,4,46.14942163866462,41.28851518384519,55.87123454830348,39.60466086891643,36.68864743671635,37.81127490433518,82015.205056,-0.004439196460600272,0.019236517995934378,-
620,2012-11-26,300077.SZ,6.6855,6.7201,6.4925,6.5123,15860.99,0,32.14128109244308,38.23943715337782,19.944968970573598,30.60331065880584,32.60766630708572,35.87662521759377,103291.52517699999,-0.02659582635935084,0.034949249880994536,-
621,2012-11-27,300077.SZ,6.4826,6.4826,6.2005,6.2154,17749.93,1,22.07087133278588,32.84991521318051,0.5127835719966214,21.03808697584239,27.121369072177814,32.944431134565775,110322.914922,-0.0429899925990282,0.045387263892911124,-
622,2012-11-28,300077.SZ,6.1609,6.2154,6.1065,6.1312,12655.25,2,15.664645553650946,27.12149199333732,-7.249047325721797,19.015456210572665,25.77945765988335,32.16644913189343,77591.8688,-0.004844076200417546,0.017761612734864336,-
623,2012-11-29,300077.SZ,6.156,6.2599,6.0422,6.0719,11931.73,3,11.507269883235857,21.916751289970165,-9.31169293023276,17.586516108154783,24.835366410615165,31.617737291409057,72448.271387,-0.013850689240600041,0.035853686654918525,v
624,2012-11-30,300077.SZ,6.0669,6.1906,5.9531,6.1411,11653.97,4,13.818920226911658,19.21747426895066,3.021812142833653,25.433188087374077,28.18351190028089,33.009261550867635,71568.195167,0.012082525931836214,0.03867385321847875,^
625,2012-12-03,300077.SZ,6.1362,6.1609,5.9184,5.9333,11249.67,0,9.68378952736146,16.039579355087593,-3.027790128090807,18.936326080043727,24.59463062976637,31.030647849130105,66747.667011,-0.03419682133045685,0.04087101612930405,v
626,2012-12-04,300077.SZ,5.9432,6.1362,5.8987,6.1213,17219.87,1,13.665342778572617,15.248167162915934,10.499694009885985,36.53660951645522,33.01347184264985,34.72443249211696,105407.99023099999,0.029095126852139205,0.038798947935895944,-
627,2012-12-05,300077.SZ,6.1164,6.4133,6.0719,6.3737,26582.11,2,26.31289402679868,18.936409450876848,41.06586317864234,52.98273189764335,42.427680797728485,39.28019132888899,169426.39450700002,0.040369016426879324,0.05356386400363984,-
628,2012-12-06,300077.SZ,6.4776,6.6558,6.4133,6.5172,36052.95,3,42.6413530992715,26.838057333675064,74.24794463046436,60.04653373805811,47.04367558421235,41.694354572605356,234964.28573999996,0.0060762290554225865,0.03720923095808025,-
629,2012-12-07,300077.SZ,6.4826,6.636,6.344,6.6261,38373.26,4,60.45328088007612,38.04313184914208,105.2735789419442,64.854954376135,50.33994941216769,43.47404129464891,254265.058086,0.02165678151552201,0.04406815472148018,-
630,2012-12-10,300077.SZ,6.5717,6.7795,6.5222,6.7498,33939.76,0,72.51154238508252,49.53260202778889,118.46942309966978,69.8079079948633,53.89604944966765,45.447696446741034,229086.592048,0.026385966991614523,0.038119647989570044,-
631,2012-12-11,300077.SZ,6.6756,6.7201,6.5865,6.5914,30543.52,1,74.55583297970081,57.87367901175953,107.92014091558336,57.381660835878016,48.99496380445965,43.42187666110596,201324.557728,-0.012774220954577184,0.020268835148830353,-
632,2012-12-12,300077.SZ,6.5914,6.7646,6.5519,6.6409,21138.1,2,77.7919903788378,64.51311613411895,104.3497388682755,60.048516678474094,50.52861983997157,44.232471360073674,140376.00829,0.0074538089716755405,0.03202879127829057,-
633,2012-12-13,300077.SZ,6.5815,7.1655,6.5618,6.7399,47025.24,3,73.99583907584028,67.67402378135938,86.63946966480208,65.26503906708584,53.574350221131574,45.85150188845876,316945.415076,0.023501832371400085,0.08957106188519116,-
634,2012-12-14,300077.SZ,6.6409,7.017,6.6162,6.9527,50306.48,4,77.06448212886774,70.80417656386217,89.58509325887889,74.01624275610328,59.43108799413154,49.161918314124534,349765.863496,0.04484588720928558,0.057646669639133036,-
635,2012-12-17,300077.SZ,6.9675,7.0269,6.7844,6.9725,40241.28,0,78.82694321880625,73.47843211551019,89.52396542539836,74.72717717912857,59.94400539874085,49.46189818320173,280582.3248,0.0007171029042667469,0.03477949085693806,-
636,2012-12-18,300077.SZ,6.9527,7.0467,6.829,6.9082,38871.66,1,75.44437724021046,74.13374715707694,78.06563740647749,67.52716638416629,57.374172675345704,48.492271248989226,268533.201612,-0.006441620103644974,0.03151327408007885,-
637,2012-12-19,300077.SZ,6.8785,6.9675,6.829,6.8339,30123.82,2,70.17452294812975,72.81400575409454,64.89555733620017,59.56866130766853,54.43256790576828,47.372519822515024,205863.173498,-0.006526288063916647,0.02026661203705066,-
638,2012-12-20,300077.SZ,6.829,7.0616,6.7844,6.8983,34898.62,3,66.27107167473119,70.63302772764008,57.5471595689134,63.98366244066643,56.53948926133312,48.449147182457075,240741.150346,0.010045953350825585,0.04018381340330234,-
639,2012-12-21,300077.SZ,6.9725,7.0022,6.8488,6.9675,39184.01,4,66.75785482357136,69.34130342628384,61.590957618146405,68.42897994307211,58.773957591945624,49.60510767206375,273014.589675,-0.0007176175098672254,0.022016505202727008,-
640,2012-12-24,300077.SZ,6.9329,7.0764,6.8884,7.0368,36868.61,0,70.84704445865214,69.84321710373993,72.85469916847654,72.50687242484359,60.96642625278518,50.75894615848596,259437.034848,0.014765234197362483,0.02671668940427463,-
641,2012-12-25,300077.SZ,7.0368,7.2249,7.017,7.2001,46001.73,1,79.31802662296509,73.00148694348165,91.95110598193199,79.86209278376066,65.66094995669702,53.38338003981166,331217.056173,0.02268024055221449,0.028874598963903216,-
642,2012-12-26,300077.SZ,7.1803,7.3387,7.1358,7.3139,41850.86,2,85.0678424314577,77.02360543947367,101.15631641542578,83.54372499406541,68.53761624086872,55.122680796223975,306093.004954,0.01826658827711623,0.027741697316069472,^
643,2012-12-27,300077.SZ,7.3238,7.3436,7.0269,7.0368,52273.78,3,71.75719776784831,75.26813621559855,64.73532087234784,54.45436033144564,56.0622206095734,50.349511526404505,367840.135104,-0.04078558435652568,0.04500625284220099,v
644,2012-12-28,300077.SZ,7.0368,7.1209,6.9527,7.0764,34217.2,4,65.24394968023455,71.92674070381054,51.878367633082576,57.02073071225741,57.274654686615456,50.98246248377271,242134.59407999995,0.005596065796167429,0.023769148154428762,-
645,2012-12-31,300077.SZ,7.0467,7.2051,7.0467,7.111,27689.28,0,62.964254484009466,68.93924529721018,51.014272857608034,59.41826745536904,58.36961881470764,51.545637958816684,196898.47008,0.009042328786387197,0.022275348052313237,-
646,2013-01-04,300077.SZ,7.1605,7.1754,6.9181,6.9972,32962.86,4,54.66095744809026,64.1798160141702,35.62324031593039,48.696803131961865,53.45430011471737,49.59022758652143,230647.723992,-0.02333790659120785,0.03677185159778195,-
647,2013-01-07,300077.SZ,7.022,7.1506,6.9428,7.1308,29730.33,0,55.43821307641477,61.26594836825172,43.782742492740866,59.094960368677036,57.9855335329491,51.82884883749829,212001.037164,0.015257755090592861,0.029141190329275785,-
648,2013-01-08,300077.SZ,7.1308,7.3882,7.111,7.3238,57647.12,1,65.9970906970683,62.842995811190576,72.30528046882375,69.73031454175583,63.57394550552103,54.85120933261459,422195.97745600005,0.026352439990169105,0.037849203965154773,-
649,2013-01-09,300077.SZ,7.2743,7.3981,7.1407,7.2397,50880.83,2,66.33139379804551,64.00579514014223,70.9825911138521,61.38475264795864,59.793272369717236,53.32978225265925,368361.94495100004,-0.0047792035581585126,0.035553959418208006,-
650,2013-01-10,300077.SZ,7.2496,7.502,7.2496,7.3882,51907.09,3,71.05771631977942,66.35643553335461,80.46027789262902,69.19646468156493,63.92571400756932,55.59897702591651,383499.962338,0.01875964375626002,0.03416258357922088,-
651,2013-01-11,300077.SZ,7.3634,7.9424,7.3535,7.6207,112051.35,4,70.23620607657266,67.64969238109396,75.40923346753004,77.67975190571995,69.31276223509856,58.866422434727916,853909.722945,0.03376330258375213,0.07727636568819134,-
652,2013-01-14,300077.SZ,7.5713,7.8632,7.5119,7.8286,74230.49,0,76.45412859789343,70.58450445336044,88.19337688695941,82.77111036952331,73.21461679006448,61.50935163185794,581120.814014,0.03286666836982345,0.044873923817796306,-
653,2013-01-15,300077.SZ,7.8335,7.9869,7.7445,7.8286,64584.07,1,79.3657514005916,73.51158676910416,91.07408066356652,82.77111036952331,73.21461679006448,61.50935163185793,505602.850402,-0.0006259101244156205,0.030963390644559687,-
654,2013-01-16,300077.SZ,7.9127,8.3977,7.9078,8.0661,83208.08,2,78.77334674791175,75.26550676204002,85.7890267196552,87.47206268591465,77.16237435564545,64.35792834776359,671164.6940880001,0.019017864891335393,0.06073567151411468,^
655,2013-01-17,300077.SZ,8.0414,8.1403,7.6455,7.695,53663.33,3,69.74928044701207,73.4267646570307,62.3943120269748,57.86690410878365,61.669302127906704,57.428307733971025,412939.32435,-0.04501624431448982,0.06430149447693304,v
656,2013-01-18,300077.SZ,7.7939,7.8682,7.5416,7.7494,62260.94,4,63.03795194485656,69.96382708630598,49.18620166195771,60.234428405912425,62.861777937231416,58.118110638375626,482484.928436,-0.00574238005523011,0.04214519833793584,-
657,2013-01-21,300077.SZ,7.7494,7.8434,7.6059,7.7494,41225.96,0,58.16690829736657,66.03152082332618,42.437683245447346,60.234428405912425,62.86177793723141,58.11811063837562,319476.454424,0.0,0.03064753400263244,-
658,2013-01-22,300077.SZ,7.695,7.8038,7.4822,7.5416,34542.29,1,47.25571373934125,59.77291846199786,22.221304294028045,46.012561262468516,55.073062391276395,54.4486306676303,260504.134264,-0.02034051129733749,0.04264347088151057,-
659,2013-01-23,300077.SZ,7.5465,7.5861,7.3733,7.5762,42157.45,2,38.61291980247725,52.71958557549099,10.399588256449775,48.44474598623875,56.06193250402195,54.94290739217217,319393.27268999995,0.003920171062009987,0.028087959663155627,-
660,2013-01-24,300077.SZ,7.5762,7.6455,7.2249,7.2941,48213.99,3,27.708749627299532,44.38264025942717,-5.63903163695575,33.6242042033557,46.88350901302312,50.299441312210966,351677.664459,-0.038675093568774736,0.05766304273316794,-
661,2013-01-25,300077.SZ,7.2743,7.3288,7.1853,7.1952,22912.53,4,18.744687148431737,35.836655889095354,-15.439250332895497,29.79010080091257,44.12085969578048,48.79093749179166,164860.23585599998,-0.010993440071158605,0.01994385145652663,v
662,2013-01-28,300077.SZ,7.2298,7.3733,7.2051,7.3733,27712.72,0,17.665269272384617,29.779527016858438,-6.56324621656303,43.6703620550569,49.91835523703123,51.52287727099435,204334.19837600001,0.019462113300693095,0.02281203802910509,-
663,2013-01-29,300077.SZ,7.3733,7.5267,7.3733,7.4723,33417.36,1,21.794298188570544,27.117784074095805,11.147326417520027,50.23319797431035,52.882714301524494,52.97793646498377,249704.539128,0.013248932724863738,0.0205291543433748,^
664,2013-01-30,300077.SZ,7.497,7.497,7.3387,7.4228,29417.11,2,26.122249458656526,26.785939202282712,24.794869971404154,46.951099523384556,51.2287558416326,52.1610835915065,218357.324108,-0.009996227838551527,0.021326184189254683,-
665,2013-01-31,300077.SZ,7.4822,7.5663,7.3981,7.4179,34860.35,3,29.19622384515209,27.589367416572504,32.40993670231126,46.58950569727614,51.056315144740786,52.07814081651547,258590.590265,-0.008668221464295738,0.022674881031019518,-
666,2013-02-01,300077.SZ,7.4277,7.5515,7.408,7.4822,20066.85,4,35.465227106684516,30.214653979943172,45.966373360167196,52.36628566768616,53.30634007683865,53.099337124505155,150144.18506999998,0.007283953917297051,0.019178851140038963,-
667,2013-02-04,300077.SZ,7.4822,7.5614,7.1803,7.2001,39834.85,0,25.062229363757005,28.497179107881117,18.192329875508776,33.36665220532507,43.69283851861684,48.37964397100067,286814.90348499996,-0.03918001138873069,0.05292982041916085,v
668,2013-02-05,300077.SZ,7.215,7.304,7.1259,7.2595,23710.33,1,25.27884831589447,27.4244021772189,20.98774059324562,38.962369001677914,45.93264144577619,49.36845345326472,172125.14063500002,0.006129898753357697,0.024533370066809092,-
669,2013-02-06,300077.SZ,7.2892,7.4525,7.2694,7.403,28035.36,2,37.82592309766865,30.891575817368818,51.694617658268314,50.9127001152574,51.06289109076854,51.70073517640338,207545.77008,0.015372146427124067,0.024733216263676836,-
670,2013-02-07,300077.SZ,7.4228,7.6752,7.3733,7.6504,44950.97,3,57.0456697099938,39.609607114910474,91.91779490016046,65.06372528624716,58.473661244914446,55.39693717707775,343892.90088800003,0.029750078427271866,0.039461988915612235,-
671,2013-02-08,300077.SZ,7.7049,7.7593,7.6554,7.7197,37022.42,4,69.27978864783714,49.499667625886026,108.84003069173936,68.15005442799051,60.310304880319194,56.372801516804294,285801.975674,0.0019171729471351554,0.01345907224373997,-
672,2013-02-18,300077.SZ,7.7494,7.8979,7.6455,7.7296,38673.61,0,72.25301972031974,57.08411832403059,102.59082251289804,68.62520337487632,60.582002811042216,56.514626693888275,298931.535856,-0.0025615814531153025,0.03265369488718688,^
673,2013-02-19,300077.SZ,7.7197,7.8335,7.5317,7.5614,35921.5,1,66.97265217969502,60.38029627591873,80.15736398724759,52.620486991117495,53.76090194054963,53.43501374664652,271616.8301,-0.020935276536091157,0.03991324357923137,v
674,2013-02-20,300077.SZ,7.5911,7.8286,7.5564,7.8286,38006.4,2,74.98954014052205,65.2500442307865,94.46853195999316,67.20201901830411,61.31019680989171,57.29273547043627,297536.90304,0.030337480520144067,0.03476994609508722,^
675,2013-02-21,300077.SZ,7.7741,7.9028,7.6554,7.6752,44892.78,3,73.5610535334205,68.02038066499783,84.64239927026586,55.44616401725812,55.62263582214056,54.58374748900436,344561.065056,-0.012885657702730813,0.03223368772149258,-
676,2013-02-22,300077.SZ,7.69,7.7494,7.6009,7.6306,26480.23,4,70.6951409362976,68.91196742209775,74.26148796469732,52.25679054351446,54.0328120496835,53.811817198579604,202060.043038,-0.007784446832490252,0.019461117081225512,v
677,2013-02-25,300077.SZ,7.6306,7.69,7.5465,7.6554,29676.47,0,67.44374515214284,68.42255999877943,65.48611545886965,54.021552932698555,54.81621537273325,54.18773829142564,227185.248438,0.0032395433288920153,0.018744938213548657,-
678,2013-02-26,300077.SZ,8.1205,8.3977,7.8682,7.9276,114005.97,1,62.99907102294357,66.61473034016748,55.76775238849575,69.07654021496397,62.47387699236869,58.09400441439216,903793.727772,-0.024332711034865513,0.0667919673041022,-
679,2013-02-27,300077.SZ,7.9622,8.7094,7.8583,8.4224,141606.53,2,67.2095360695823,66.81299891663909,68.00261037546872,81.96091614320031,71.91328315724965,63.928106336855336,1192666.838272,0.05464000759878414,0.10105195668693016,-
680,2013-02-28,300077.SZ,8.2146,8.457,8.17,8.4372,85910.76,3,70.43540835478593,68.02046872935469,75.26528760564844,82.22671691560173,72.14193907462948,64.08416906615602,724846.2642720001,0.026383160290143638,0.03401602427345574,-
681,2013-03-01,300077.SZ,8.4422,8.5956,8.3234,8.5362,68745.75,4,75.38806171318747,70.47633305729894,85.2115190249645,84.1065321086139,73.70411961857745,65.13698413939075,586827.47115,0.0110119256812164,0.03188772521730979,^
682,2013-03-04,300077.SZ,8.3977,8.4768,8.0414,8.1552,64906.51,0,67.70646771936006,69.55304461131931,64.01331393544157,56.50618639216797,59.65875890825568,58.27681009389462,529325.5703520001,-0.029735628801255604,0.053389248577594826,v
683,2013-03-05,300077.SZ,8.1552,8.3878,8.0661,8.3234,47988.08,1,67.40668518980925,68.83759147081595,64.54487262779585,62.9476279845579,63.04990335797708,60.20741778107547,399423.985072,0.020208088040944663,0.038650070884494306,-
684,2013-03-06,300077.SZ,8.3234,8.6352,8.2937,8.4867,55630.91,2,71.88765683906853,69.85427992690013,75.9544106634053,68.39998528911119,66.07069488039218,61.98924904690903,472122.8438970001,0.019241872577091368,0.04023943346648284,^
685,2013-03-07,300077.SZ,8.5857,8.7589,8.17,8.3531,61321.21,3,70.10150398751053,69.9366879471036,70.4311360683244,59.76577941902153,61.57768506251338,59.70684638508574,512222.19925099995,-0.02784594940800418,0.0705007721684166,-
686,2013-03-08,300077.SZ,8.3531,8.3531,8.1007,8.1453,38575.43,4,57.356883922682655,65.74341993896327,40.58381189012144,48.36960126883655,55.20747145128075,56.34005909605397,314208.449979,-0.02551164475218824,0.030987195069549275,-
687,2013-03-11,300077.SZ,8.1948,8.2146,8.0216,8.1057,20338.09,0,47.394781005824285,59.62720696125027,22.92992909497231,46.34856626622646,54.04515179545363,55.71531923388288,164854.45611300002,-0.010992264702616699,0.02381040502362552,-
688,2013-03-12,300077.SZ,8.1255,8.1601,7.6653,7.7642,37012.56,1,34.61102932697477,51.28848108315844,1.2561258146074437,32.35744956895681,45.11029706753702,50.66023870055689,287372.91835199995,-0.046534092372685,0.06372839442569739,-
689,2013-03-13,300077.SZ,7.7939,7.8781,7.5911,7.8385,25976.68,2,30.135731031592808,44.237564399303224,1.9320642961719727,37.29907026344314,47.18278917152448,51.65605011044138,203618.20618,0.005689864132168141,0.03661414811507303,-
690,2013-03-14,300077.SZ,7.8088,7.8484,7.6752,7.7049,21673.13,3,23.33876046052069,37.271296419709046,-4.526311457856025,32.22010467471726,43.92920844071613,49.77127361047392,166989.299337,-0.013484925177484385,0.022479201547067396,-
691,2013-03-15,300077.SZ,7.7148,7.8484,7.5416,7.7049,28891.68,4,20.03081853752395,31.524470458980677,-2.9564853053895064,32.22010467471726,43.92920844071613,49.77127361047392,222607.50523200002,-0.0012848966242261443,0.03981881659723033,-
692,2013-03-18,300077.SZ,7.6702,7.7692,7.5564,7.5614,17780.39,0,13.896062545922891,25.648334487961414,-9.60848133815415,26.614702103167772,40.37070887567459,47.73431766301896,134444.640946,-0.014388869786018521,0.028142936493241948,v
693,2013-03-19,300077.SZ,7.6059,7.8583,7.5812,7.8088,32529.04,1,16.58078092891477,22.625816634945863,4.490709516852583,46.03714391984404,48.25430108441157,51.31856102483817,254012.767552,0.025983505788341313,0.03548560598299354,-
694,2013-03-20,300077.SZ,7.8484,7.9968,7.7445,7.9721,32208.82,2,28.73715647879594,24.66292991622922,36.885609603929375,55.38911832682231,52.752308332931456,53.51424894358546,256771.933922,0.015516614191994627,0.03164787195343761,-
695,2013-03-21,300077.SZ,7.9276,8.1304,7.9028,8.0711,35715.17,3,45.38395870255533,31.569939511671258,73.01199708432348,60.38383716716235,55.3208597956837,54.803808663690255,288260.708587,0.017779484828585882,0.0281993780277781,^
696,2013-03-22,300077.SZ,8.0711,8.1403,7.9374,8.0117,21233.42,4,55.59146155486979,39.57711352607076,87.62015761246784,55.87926622820287,53.419994565414086,53.868211662362434,170115.79101399996,-0.007414156795686324,0.02532546151253787,v
697,2013-03-25,300077.SZ,8.0067,8.3581,7.8632,8.2591,48971.97,0,66.35266655199116,48.502297868044224,102.05340391988506,67.8618021520572,59.71013108232724,57.054550031645064,404464.397427,0.030560230533593215,0.05992178324514782,^
698,2013-03-26,300077.SZ,8.2492,8.2492,7.9424,8.0661,35375.62,1,65.6476442046955,54.21741331359465,88.50810598689719,54.10588938271309,53.55538860891819,54.017399652433504,285343.28848200006,-0.022699941731443893,0.038035729782670676,-
699,2013-03-27,300077.SZ,8.076,8.1898,8.0067,8.076,21838.21,2,65.58179342162391,58.00554001627107,80.73430023232962,54.671470352057135,53.82174664857411,54.148045363374536,176365.38396,0.0,0.022672114908370428,-
700,2013-03-28,300077.SZ,8.0018,8.0018,7.6257,7.6702,30378.85,3,48.45280760560135,54.821295879381154,35.71583105804174,34.03836442928365,42.836498950052984,48.280774820851306,233011.85527,-0.043232249485019816,0.049033923496127764,-
701,2013-03-29,300077.SZ,7.6702,7.7593,7.6207,7.695,16933.86,4,37.18452501719801,48.942372258653435,13.668830534287167,35.814840502568074,43.60391211292953,48.63570076098056,130306.05270000001,0.0032228719948018104,0.01801169590643267,-
702,2013-04-01,300077.SZ,7.695,7.7593,7.6108,7.6851,15219.19,0,28.10383651844603,41.99619367858429,0.3191221981695094,35.35866851873514,43.35047143381005,48.497067280195736,116960.997069,-0.001288207050005858,0.019323105750087756,-
703,2013-04-02,300077.SZ,7.4228,7.4228,6.9181,6.9181,87997.83,1,18.73589101229735,34.24275945648864,-12.27784587608523,16.18874893578564,29.069954020691185,39.414433324192736,608777.787723,-0.07295355661236462,0.07295355661236462,-
704,2013-04-03,300077.SZ,6.8686,6.9873,6.7795,6.824,27943.99,2,13.430245175899575,27.305254696292284,-14.319773864885839,14.992111213831848,27.842402723107625,38.49156535374321,190689.78776,-0.006535756154747945,0.030451348182884034,-
